Region,Category,Headline,Content,URL
Europe,Uncategorized,Peter Sullivan weeps as UK court overturns murder conviction after 38 years,"A man who spent nearly four decades in a British prison for the killing of a barmaid said he was not angry or bitter as his murder conviction was overturned and he was released after being exonerated by DNA evidence.
Peter Sullivan, 68, was freed after the court in London determined on Tuesday that new evidence found on the victim’s body showed that he “was not the defendant” of the murder.
“This is an unprecedented and historic moment. Our client Peter Sullivan is the longest-serving victim of a miscarriage of justice in the UK,” his lawyer told reporters outside the court on Tuesday following the decision issued by an appeals court.
Sullivan, who wept as the judges dismissed his conviction, said, in a statement read outside the court by his lawyer, that despite spending years in jail he was “not angry” or “bitter”.
“I lost my liberty four decades ago over a crime I did not commit,” he said.
Sullivan was arrested in 1986, a month after Diane Sindall, 21, was found dead in Bebington, near Liverpool in northwest England.
Sindall had been on the way home from work when she was attacked, sexually assaulted and beaten to death in a killing which shocked the area.
Sullivan was just 30 when he was convicted in 1987, and his two past attempts to appeal against his sentence failed.
In 2021, he applied to the Criminal Cases Review Commission – an independent body that investigates potential miscarriages of justice, raising concerns about his police interviews, bite-mark evidence presented in his trial, and what was said to be the murder weapon, the commission said in a statement.
The commission then obtained DNA information from samples taken at the time of the offence and found that the profile did not match that of Sullivan. His case was then sent to London’s Court of Appeal.
Lawyers for the Crown Prosecution Service, which brought the case against Sullivan, said the new evidence meant there was “no credible basis on which the appeal can be opposed”.
It was “sufficient fundamentally to cast doubt on the safety of the conviction”, they added.
Detective Chief Superintendent Karen Jaundrill said police were now appealing for more information in a renewed bid to solve Sindall’s murder.",https://www.aljazeera.com/news/2025/5/14/peter-sullivan-weeps-as-uk-court-overturns-murder-conviction-after-38-years
Europe,Politics,Kremlin declines to say if Putin will meet Ukraine’s Zelenskyy in Istanbul,"The Kremlin has again declined to say whether President Vladimir Putin will travel to Turkiye for planned negotiations with Ukraine’s Volodymyr Zelenskyy, amid growing international pressure on Moscow to hold direct talks and end its three-year war.
Kremlin spokesman Dmitry Peskov told reporters on Wednesday that Moscow would disclose the makeup of its delegation to Turkiye once Putin gave the order.
“The Russian delegation will be waiting for the Ukrainian delegation in Istanbul on May 15,” he said.
Peskov said he would provide an update “when we get the relevant instructions from the president”.
“No such instructions have been received yet.”
The planned negotiations, expected to take place on Thursday in Istanbul, Turkiye’s commercial hub, would be the first direct talks between Kyiv and Moscow since 2022, shortly after Russia’s full-scale invasion of its neighbour.
Zelenskyy is expected to travel to Turkiye where he said he would hold talks with President Recep Tayyip Erdogan on either Wednesday or Thursday.
The Ukrainian leader has challenged Putin to meet him in Turkiye, saying if he does not show up, it would show that Moscow is not interested in peace.
He also urged United States President Donald Trump, currently on a tour of Middle Eastern countries, to visit Turkiye and participate in the talks.
Trump on Wednesday said there was a “possibility” he would head to Turkiye for talks on Ukraine if Putin also travelled there.
“I don’t know that he (Putin) would be there if I’m not there,” Trump told reporters on Air Force One as he flew from Saudi Arabia to Qatar.
“I know he would like me to be there, and that’s a possibility. If we could end the war, I’d be thinking about that,” he said.
Secretary of State Marco Rubio is already set to travel to Istanbul on Friday.
“Marco is going and Marco has been very effective,” Trump said.
Earlier on Wednesday, Brazil’s President Luiz Inacio Lula da Silva pledged to press Putin to attend negotiations with Zelenskyy in Turkiye.
Lula is expected to stop in the Russian capital on the way back from attending a regional forum in China.
“I’ll try to talk to Putin,” Lula said at a news conference in Beijing on Wednesday before his departure.
“It costs me nothing to say, ‘hey, comrade Putin, go to Istanbul and negotiate, dammit,'” he said.
Lula’s comments come after the Ukrainian foreign minister urged Brazil to use its influence with Russia to secure a face-to-face meeting between Putin and Zelenskyy.
Brazil and China issued a joint statement on Tuesday calling for direct negotiations as the “only way to end the conflict”.
Peskov also condemned comments made by French President Emmanuel Macron that Paris was open to deploying nuclear-armed warplanes in other European countries.
On Tuesday, Macron told France’s TF1 television that nuclear arms proliferation would not enhance the continent’s security.
“The Americans have the bombs on planes in Belgium, Germany, Italy, Turkiye,” he said, adding, “We are ready to open this discussion. I will define the framework in a very specific way in the weeks and months to come.”
With France as the European Union’s only nuclear-armed nation, discussion to place bombers in other countries across the bloc is growing after the Russian invasion of Ukraine.",https://www.aljazeera.com/news/2025/5/14/brazils-lula-urges-russias-putin-to-go-to-istanbul-and-negotiate
Europe,Uncategorized,"Russia-Ukraine war: List of key events, day 1,175","Here is where things stand on Wednesday, May 14:
At least 16 people were wounded in Ukrainian drone attacks on the region of Belgorod, the governor of the southwestern Russian region said.
Among the wounded were a doctor and a paramedic, Belgorod Governor Vyacheslav Gladkov said on the Telegram messaging app. Eight people were admitted to hospital, he added.
French President Emmanuel Macron has declared that he was in favour of imposing new sanctions on Russia in the coming days if Moscow failed to agree to a ceasefire, mentioning financial services and oil and gas as possible targets.
German Chancellor Friedrich Merz earlier said European allies would roll out “a significant tightening of sanctions” if there was no progress on ending the Ukraine war this week.
The EU is preparing to apply much higher tariffs on imports from Ukraine within weeks, hitting Kyiv’s economy at a crucial time in its fight against Russian aggression, the Financial Times reported on Wednesday, quoting diplomats.",https://www.aljazeera.com/news/2025/5/14/russia-ukraine-war-list-of-key-events-day-1175
Europe,Uncategorized,The Take: How could Pope Leo XIV reshape the Catholic Church?,"Recently elected Pope Leo XIV is the first pontiff from the United States, just as the country’s president is shaking up the global order. With both the US and the Catholic Church deeply divided, what does Pope Leo’s selection mean for Catholics in the US and worldwide?
In this episode:
Episode credits:
This episode was produced by Amy Walters, Sonia Bhagat and Ashish Malhotra, with Phillip Lanos, Spencer Cline, Kisaa Zehra, Tamara Khandaker, Chloe K Li, Remas Alhawari and our guest host, Natasha Del Toro. It was edited by Alexandra Locke.
Our sound designer is Alex Roldan. Our video editor is Hisham Abu Salah. Alexandra Locke is The Take’s executive producer. Ney Alvarez is Al Jazeera’s head of audio.
Connect with us:
@AJEPodcasts on Instagram, X, Facebook, Threads and YouTube",https://www.aljazeera.com/podcasts/2025/5/14/the-take-how-could-pope-leo-xiv-reshape-the-catholic-church
Europe,Uncategorized,French actor Gérard Depardieu guilty of sexual assault on film set in 2021,,https://www.aljazeera.com/program/newsfeed/
Europe,Uncategorized,US reality TV star Kim Kardashian testifies about Paris robbery,"Reality TV star and business mogul Kim Kardashian has testified before a French courtroom about her experience getting robbed at gunpoint in a Paris hotel.
Taking the witness stand on Tuesday, Kardashian confronted the suspects accused of tying her up and taping her mouth shut on October 3, 2016, while they stole more than $6m in jewellery.
The case concerns a group of about a dozen suspects known in French media as “les papys braqueurs”: the grandpa robbers. The group, many in their 60s and 70s, are part of a crime ring, according to prosecutors. One has died since the robbery took place, while the charges against another have been dismissed due to health concerns.
But Kardashian recounted the terror she felt as members of the group burst into her hotel room after a night at the Paris Fashion Week.
“We were leaving the next morning, so I was just packing up,” Kardashian said. “It was around three in the morning. I heard stomping up the stairs when I was in bed.”
She explained that she figured it was her older sister, Kourtney Kardashian, returning to the hotel room. But instead, it was a group of armed men, dressed as police officers and wearing balaclavas.
Waving a gun at her, one of the men asked her to surrender her $4m engagement ring, a gift from her then-husband Kanye West, a rapper now known as Ye.
“Then I heard one of the gentlemen forcefully say ‘Ring! Ring!’ in English, with an accent, pointing,” she said.
At one point, she said the robbers threw her onto the hotel bed. She was wearing a bathrobe at the time.
“I was certain that was the moment that he was going to rape me,” Kardashian explained. “I absolutely did think I was going to die.”
Her mind flashed to the idea of her sister coming home to find her body, she added. “I thought about my sister, thought she would walk in and see me shot dead and have that memory in her forever.”
But the robbers proceeded to restrain her with zip ties and duct tape. They told her she would be safe so long as she remained quiet.
“I have babies,” Kardashian, a mother of four, remembered thinking. “I have to make it home. They can take everything. I just have to make it home.”
Eventually, she was locked in the hotel room’s marble bathroom while the robbers made their escape. During her testimony, she explained that the suspects did not beat her during the attack.
“I was grabbed and dragged into the other room and thrown onto the floor, but wasn’t hit, no,” she said.
Eventually, Kardashian said she was able to use the bathroom sink to loosen the restraints on her hands. She hobbled downstairs, where she met with her stylist Simone Harouche, who had locked herself in a bathroom one floor below to call for help during the attack.
“She was beside herself. I’ve never seen her like that before,” Harouche said of Kardashian. “She just was screaming and kept saying, ‘We need to get out of here. We need help. What are we going to do if they come back?'”
The attack prompted the entertainment industry to adopt new procedures around security and social media posts, including through the delayed publication of certain images that might help robbers identify targets and locations.
Some critics, however, blamed Kardashian herself for her luxurious lifestyle and lack of on-hand security. The controversial fashion designer Karl Lagerfeld, for instance, was quoted by the Reuters news agency as questioning Kardashian’s habit of posting photos of herself on social media.
“You cannot display your wealth and then be surprised that some people want to share it with you,” the late designer said.
That kind of commentary has sparked its own backlash, with some denouncing it as victim-blaming. Still, Judge David De Pas in Paris asked those involved if they had not made themselves targets.
“Just because a woman wears jewellery, that doesn’t make her a target,” Harouche said. “That’s like saying that because a woman wears a short skirt that she deserves to be raped.”
Kardashian added that she had a bodyguard in a separate hotel. “We assumed that, if we were in a hotel, it was safe, it was secure,” she said.
She added that she now keeps five or six guards around her. She also blamed the Paris attack for prompting a copycat robbery at her Los Angeles house.
“I started to get this phobia of going out,” Kardashian said. “This experience really changed everything for us.”
Tuesday’s appearance is expected to be the only time Kardashian testifies in the criminal case, which includes 10 defendants: nine men and one woman.
Five of the men face armed robbery and kidnapping charges that could result in life imprisonment. Others face lesser charges of being accomplices or possessing unauthorised firearms.
Prosecutors say the ringleader in the group was a 69-year-old man named Aomar Ait Khedache, nicknamed “Omar the Old”. He wrote a letter of apology that was read aloud in the court.
“I do appreciate the letter, for sure. I forgive you,” Kardashian replied, looking at Khedache. “But it doesn’t change the feelings and the trauma and the fact that my life was forever changed, but I do appreciate the letter, thank you.”",https://www.aljazeera.com/news/2025/5/13/us-reality-tv-star-kim-kardashian-testifies-about-paris-robbery
Europe,Politics,"France mosque killing should be investigated as terrorism, says lawyer",,https://www.aljazeera.com/program/newsfeed/
Europe,Politics,Albania’s ruling Socialists secure majority in parliamentary vote,"Albania’s ruling Socialist Party has won the country’s parliamentary elections, according to a near-complete vote count, securing Prime Minister Edi Rama an unprecedented fourth term in office.
With about 96 percent of ballots counted, the official results on Tuesday showed the Socialist Party got 82 seats in the 140-seat parliament with 52 percent of the votes.
The opposition centre-right Democratic Party secured 51 seats with 34 percent of votes. Three other small parties will take the rest of the seats.
The threshold for entry into the assembly in Albania is one percent for parties and five percent for party alliances.
The full results are expected later on Tuesday. If confirmed, the results would be an increase from the last election, where Rama’s party won 49 percent of the vote, and would give him a majority to form a government.
The Central Election Commission, the electoral executive, has said that by law, the final results come out 48 hours after the vote ends.
The results may be delayed following a request of the opposition not to consider about 53,000 ballots mailed from the diaspora in neighbouring Greece, claiming they are manipulated.
For the first time, those in the diaspora could cast postal votes. About 195,000 mailed in their votes.
Eligible voters in Albania and abroad voted to elect 140 lawmakers for a four-year mandate in the Balkan nation. Because of mass emigration, the country of 2.4 million people has a total of nearly 3.7 million eligible voters.
Diaspora votes from Greece may move a number of seats in three or four areas in favour of the ruling party. The opposition claims they were manipulated by Socialist supporters. The postal company said it has confirmation signatures of all the voters in Greece.
Rama, who has been in power since 2013, focused his campaign on working to gain membership in the European Union by 2030. Sali Berisha, the candidate of the conservative Democratic Party, argued that Albania still is not ready for the bloc’s membership.
Some analysts were surprised by the strength of Rama’s success, expecting that a series of corruption scandals and the recent unrest in the country due to a crackdown on the opposition would affect his results.
A joint international observation mission noted that despite being competitive and professionally managed, the election process so far was marked by the ruling party’s misuse of public resources, a confrontational and polarising tone, the two main political parties using divisive language, non-transparent financing, and unbalanced media coverage of smaller parties.",https://www.aljazeera.com/news/2025/5/13/albania-election-results-2025
Europe,Uncategorized,‘Not over yet’: Real Madrid hoping to deny Barcelona title celebrations,"Who: Real Madrid vs Mallorca
What: Spanish La Liga – Match day 36
Where: Santiago Bernabeu, Madrid, Spain
When: Wednesday at 9.30pm (19:30 GMT)
Follow Al Jazeera Sport’s live text and photo commentary stream.
Fresh from their demoralising 4-3 defeat at Barcelona in El Clasico on Sunday, Real Madrid will now face Mallorca at home at the Santiago Bernabeu on Wednesday as they desperately try to keep their La Liga title defence alive.
With three rounds to play, the championship calculus is relatively simple: Real need to keep winning and hope Barcelona, who have lost only two games in 2025 across all competitions, lose their remaining three league games.
Here are the key talking points as the Spanish giants embark on their must-win Match day 36 fixture against Mallorca, who currently sit ninth on the La Liga ladder:
Barcelona’s dramatic 4-3 come-from-behind victory against Real on Sunday was undoubtedly the most devastating defeat of the four El Clasico fixtures Madrid have conceded to their great rivals in the 2024-25 season.
On most days, star striker Kylian Mbappe’s two goals in the opening 14 minutes of El Clasico, followed by a hat-trick in the 70th minute, would have been enough to bury any team in the Spanish top-flight – but this Barcelona side is the exception.
Real Madrid now find themselves seven points behind the Catalan giants with just three rounds remaining in La Liga.
The basic maths is quite straightforward: if Real lose or draw with Mallorca on Wednesday, Barcelona – even if they lost their last three matches – would win the La Liga title on a countback; if Real beat Mallorca on Wednesday and Barcelona defeat Espanyol on Thursday, then Barcelona are instantly crowned champions.
Real Madrid began the season as the defending La Liga champions with lofty aspirations to complete a rare title treble: La Liga, Copa del Rey and UEFA Champions League.
They did win the UEFA Super Cup and FIFA Intercontinental Cup this season, but lost the Supercopa and Copa del Rey finals to Barcelona, while they were eliminated from the Champions League by Arsenal at the quarterfinal stage.
Real are 0-4 against Barcelona this season, having lost both La Liga fixtures as well as the aforementioned Supercopa and Copa del Rey finals.
It was announced on Monday that manager Carlo Ancelotti will leave Real Madrid for a second time, despite having a year remaining on his contract, after the Italian signed on to coach Brazil before the FIFA World Cup 2026.
Speculation of his departure had been in play for weeks after the 65-year-old all but admitted to the media he might leave the club after the Copa del Rey final loss to Barcelona on April 26.
Also on Monday, multiple Spanish media outlets reported that former Real Madrid star midfielder – and current Bayer Leverkusen manager – Xabi Alonso is set to become the club’s next boss on a three-year deal when he leaves the German club after this season.
Alonso, 43, is expected to join Real before the inaugural FIFA Club World Cup in the United States from June 15 to July 13, media reports said.
In a serious blow to Real Madrid’s short-term prospects, star forward Vinicius Junior will sit out the match against Mallorca after picking up an ankle injury, following Sunday’s 4-3 loss to Barcelona.
Further depleting the regular starting XI are Lucas Vazquez, who is struggling with a thigh injury, and Aurelien Tchouameni, who picked up a yellow-card suspension and will miss out on Wednesday’s crucial contest.
The mysterious status of key attacking midfielder Rodrygo, who occupied a seat on the bench during El Clasico and is rumoured to be refusing to play in recent matches, was addressed by Ancelotti on Tuesday, who explained to the media why the Brazilian star will miss his third straight fixture.
“Rodrygo was struck by a fever last week, which hindered his training and recovery. Today, he mentioned some thigh discomfort that requires our careful attention. Post-fever, he’s not yet in top form. Despite the swirling speculation, it’s clear that Rodrygo is cherished by everyone, especially me,” Ancelotti said.
David Alaba, Eder Militao, Antonio Rudiger and Dani Carvajal all remain unavailable through injury.
Manager Jagoba Arrasate is set to play Leo Roman in place of first-choice goalkeeper Dominik Greif against Real Madrid.
Key midfielder Robert Navarro is anticipated to miss the match as he battles back from an injury he picked up on March 2 against Alaves.
Abdon Prats, Chiquinho and Manu Morlanes are all questionable for this fixture.
Real Madrid: Courtois; Valverde, Vallejo, Asencio, F Garcia; Bellingham, Modric; Guler, B Diaz, Endrick; Mbappe
Mallorca: Roman; Maffeo, Valjent, Raillo, Mojica; Mascarell, Samu; Asano, D Rodriguez, Darder; Muriqi
“Every match against Mallorca is a battleground – intense and fiercely contested. Despite some key players being sidelined, we are prepared to field a formidable lineup. Our aim is to triumph in these final three games. The league battle is not over yet, and conceding to our adversaries is not an option. We’re determined to conclude this challenging season on a victorious note.”",https://www.aljazeera.com/sports/2025/5/13/real-madrid-vs-mallorca-la-liga-vinicius-jr-start-team-news-lineups
Europe,Uncategorized,French actor Gerard Depardieu found guilty of sexually assaulting two women,"A French court has handed down an 18-month suspended sentence to actor Gerard Depardieu after finding him guilty of sexually assaulting two women on a film set in 2021.
The Paris court announced on Tuesday morning that Depardieu, the 76-year-old who did not attend court for the verdict, would be placed on the sex offenders list.
In one of the country’s highest-profile Me Too cases, Depardieu, a prominent figure of French cinema who has acted in more than 200 films and television series, has repeatedly denied any wrongdoing.
The trial relates to charges of sexual assault during the filming in 2021 of Les Volets Verts (The Green Shutters) directed by Jean Becker.
One of the two plaintiffs, Amelie K, a 54-year-old set decorator, told the court that Depardieu had groped her as he trapped her between his legs and made explicit sexual comments.
“He touched everything, including my breasts,” she said, adding: “I was terrified, he was laughing.”
The second witness, a 34-year-old assistant director who was unnamed, said Depardieu initially assaulted her when she accompanied him from his dressing room to the set.
“It was nighttime … he put his hand on my buttocks,” she said, adding that the actor assaulted her on two other occasions.
Judge Thierry Donard said the actor’s explanation of the events had been unconvincing.
“I’m vulgar, rude, foul-mouthed, I’ll accept that,” Depardieu told the court, but added: “I don’t touch.”
“I adore women and femininity,” he also said, describing the Me Too movement as a “reign of terror”.
Depardieu also argued before the court that he did not consider placing a hand on a person’s bottom to be sexual assault and that some women were too easily shocked.
Amelie K’s lawyer described Tuesday’s ruling as a “beautiful decision” that gave recognition to Depardieu’s victims.
After the sentencing, Depardieu’s lawyer said they would appeal the court decision.
In recent years, the French actor has faced a growing number of sexual assault allegations, with about 20 women coming forward with accusations, but this case was the first to go to court.
The Me Too movement came to prominence in 2017 for people to share their experiences of sexual abuse and sexual harassment by influential figures.",https://www.aljazeera.com/news/2025/5/13/french-actor-gerard-depardieu-found-guilty-of-sexually-assaulting-two-women
Europe,Sports,Djokovic exits coaching partnership with former tennis rival Murray,"Andy Murray will no longer be coaching former rival Novak Djokovic, ending their six-month partnership, the pair announced.
Djokovic stunned the tennis world in November when he said he had hired the retired Murray, who had no track record as a coach, to lead his off-court team.
But the two 37-year-old tennis greats have already parted company, with the former British player thanking Serbian star Djokovic for an “unbelievable opportunity”.
Their split comes after Djokovic, the winner of a record 24 men’s Grand Slam singles titles, endured a difficult start to the season, including losing his first match at his last two tournaments.
“Thanks to Novak for the unbelievable opportunity to work together and thanks to his team for all their hard work over the past six months,” Murray said in a statement released on Tuesday.
“I wish Novak all the best for the rest of the season,” added the Scot, who defeated Djokovic in the 2012 US Open and 2013 Wimbledon finals to win two of his three Grand Slam titles.
Their partnership started well, with Djokovic defeating Carlos Alcaraz at the Australian Open, only to retire through injury during his semifinal against Alexander Zverev.
But success has since proved elusive, with Djokovic saying on Tuesday: “Thank you, coach Andy, for all the hard work, fun and support over last six months on and off the court, really enjoyed deepening our friendship together.”
Murray, who retired after the 2024 Paris Olympics, is a three-time singles Grand Slam winner and former world number one.
The pair go their separate ways less than two weeks out from the 2025 French Open, which begins on May 25 at Roland Garros, Paris.",https://www.aljazeera.com/sports/2025/5/13/djokovic-murray-coaching-partnership-ends-before-french-open
Europe,Uncategorized,"Zelenskyy will have face-to-face talks in Istanbul, but will Putin?","Ukrainian President Volodymyr Zelenskyy says he will travel to Turkiye this week and wait to have face-to-face talks with Russian President Vladimir Putin amid intensive pressure from the United States administration and European leaders to find a settlement to end the more than three-year-long war.
Zelenskyy said on Tuesday that he will be in Ankara on Thursday to conduct the negotiations. He will meet Turkish President Recep Tayyip Erdogan, and the two will wait for Putin to arrive, he said. Zelenskyy and Erdogan would then both travel to Istanbul.
Putin has not yet said whether he will be at the talks he proposed. Moscow has not directly responded to Zelenskyy’s challenge for Putin to meet him in person at the negotiating table.
Kremlin spokesman Dmitry Peskov again refused on Tuesday to tell reporters whether Putin will travel to Istanbul and who else might represent Russia at the potential talks. “As soon as the president considers it necessary, we will make an announcement,” Peskov said. Russia has only said it would send a delegation to Istanbul “without preconditions”.
If Zelenskyy and Putin were to meet on Thursday, it would be their first face-to-face meeting since December 2019. Much has changed since then.
United States President Donald Trump has urged the two sides to attend as part of Washington’s efforts to stop the fighting. Trump has offered to join the talks himself.
Trump said on Monday he was “thinking about actually flying over” to Istanbul to attend the negotiations. That was welcomed by Zelenskyy, but there was no reaction from Moscow.
“All of us in Ukraine would appreciate it if President Trump could be there with us at this meeting in Turkiye. This is the right idea. We can change a lot,” Zelenskyy said.
Trump publicly asked Zelenskyy to attend, after Putin on Sunday proposed the direct talks following a rejection of a 30-day ceasefire that Ukraine and its Western allies insisted should come first.
The Ukrainian leader said he would, but that Putin should also attend in person. On Tuesday, his adviser Mykhailo Podolyak reiterated that Zelenskyy would only meet Putin and no other members of the Russian delegation.
Meanwhile, German Chancellor Friedrich Merz pressed again for an unconditional 30-day ceasefire on Tuesday. “We are waiting for Putin’s agreement,” he said.
“We agree that, in case there is no real progress this week, we then want to push at European level for a significant tightening of sanctions … We will focus on further areas, such as the energy sector and the financial market,” Merz added.
He welcomed Zelenskyy’s readiness to travel to Istanbul, “but now it is really up to Putin to accept this offer of negotiations and agree to a ceasefire. The ball is in Russia’s court.”
French President Emmanuel Macron voiced support for fresh sanctions against Russia, warning they could be rolled out within days should Moscow fail to observe a ceasefire.
Speaking on Tuesday, Macron pointed to financial services and the energy sector—including oil and gas—as likely targets.
His comments follow a joint warning issued over the weekend by the UK, France, Germany and Poland, who said Russia would face tougher punitive measures unless it complied with demands for a 30-day ceasefire by Monday which Moscow has refused to do.
I have just heard President Trump's statement. Very important words.
I supported @POTUS idea of a full and unconditional ceasefire — long enough to provide the foundation for diplomacy. And we want it, we are ready to uphold silence on our end.
I supported President Trump…
— Volodymyr Zelenskyy / Володимир Зеленський (@ZelenskyyUa) May 12, 2025
Meanwhile, Ukraine said its air defence units destroyed all 10 drones that Russia launched overnight on Tuesday. This is the lowest number of drones that Russia has launched in an overnight attack in several weeks.
The Ukrainian military’s general staff said as of 10pm (19:00 GMT) on Monday, there had been 133 clashes with Russian forces along the front line since midnight, when the ceasefire proposed by European powers was to have come into effect.
Ukraine’s top commander, Oleksandr Syrskii, was quoted by Zelenskyy as saying the heaviest fighting still gripped the Donetsk region, the focus of the eastern front, and Russia’s western Kursk region, nine months after Kyiv’s forces staged a cross-border incursion.
Meanwhile, Russia accused Ukraine of attacking Belgorod, with Governor Vyacheslav Gladkov saying on Tuesday that Ukrainian forces used 65 drones and more than 100 rounds of ammunition to attack the region in the past day.",https://www.aljazeera.com/news/2025/5/13/trumps-offer-to-join-russia-ukraine-peace-talks-triggers-diplomacy
Middle East,Politics,Israel bombs Gaza hospitals and camps as UN condemns starvation tactic,,https://www.aljazeera.com/program/newsfeed/
Middle East,Politics,Video: Trump comments on meeting with Syria’s al-Sharaa,,https://www.aljazeera.com/program/newsfeed/
Middle East,Politics,Qatar’s Emir sits down with Donald Trump to talk Middle East peace,,https://www.aljazeera.com/program/newsfeed/
Middle East,Politics,US President Donald Trump arrives in Qatar,,https://www.aljazeera.com/program/newsfeed/
